52312;Installateur-maintenicien en systèmes automatisés;AUTOMATISME HYDRAULIQUE 24447$AUTOMATISME PNEUMATIQUE 24457$HYDRAULIQUE 23551$MAINTENANCE SYSTEME AUTOMATISE 24431
52313;Installateur-maintenicien en ascenseurs (et autres systèmes automatiques);ASCENSEUR 22493$ESCALIER MECANIQUE 22494
52314;Inspecteur de mise en conformité;CERTIFICATION 31348$CONNAISSANCE NORME 31349$HABILITATION ELECTRIQUE 24049$REGLEMENTATION THERMIQUE 24183
52315;Rédacteur de notices techniques;DOCUMENTATION MAINTENANCE 31635
52321;Technicien de maintenance en informatique;MAINTENANCE INFORMATIQUE 31051
52322;Maintenicien en matériel bureautique;MAINTENANCE INFORMATIQUE 31051
52331;Maintenicien en biens électrodomestiques;ELECTROMENAGER 24021$MAINTENANCE AUDIOVISUELLE 24374
52332;Maintenicien des systèmes thermiques, climatiques et frigoriques;CLIMATISATION 22635$FLUIDE FRIGORIGENE 22603$FROID COMMERCIAL 22604$FROID INDUSTRIEL 22605$GENIE CLIMATIQUE 22654$INSTALLATION FRIGORIFIQUE 22624
52333;Maintenicien en électronique;ARMURERIE 23660$IMMOTIQUE 22499$INSTALLATION RESEAU TELEPHONIQUE 24260$MAINTENANCE AUDIOVISUELLE 24374$MAINTENANCE ELECTRONIQUE 24340
53111;Cadre technique de méthodes-ordonnancement-planification;BUREAU METHODES 31629$ENCADREMENT 32032$ORDONNANCEMENT 31662
53121;Cadre technique d'études scientifiques et de recherche fondamentale;ASTRONOMIE 11474$ASTROPHYSIQUE 11494$BIOCHIMIE 12058$BIOLOGIE 12046$BOTANIQUE 12023$CHIMIE 11554$ELECTRONIQUE 24354$ENCADREMENT 32032$ERGONOMIE 42898$GEOLOGIE 12275$MATHEMATIQUES 11054$MECANIQUE FLUIDE 23542$METEOROLOGIE 12261$MICROBIOLOGIE 12026$OCEANOGRAPHIE 12241$PALEONTOLOGIE 12288$PHYSIOLOGIE 12087$PHYSIQUE 11454$RADIOCHIMIE 11588$RECHERCHE MEDICALE 43001$ROBOTIQUE 24451$STATISTIQUE APPLIQUEE 11017$VOLCANOLOGIE 12295$ZOOLOGIE 12032
53122;Cadre technique d'études-recherche-développement de l'industrie;AUTOMATISATION 24472$BUREAU ETUDES 31676$ENCADREMENT 32032$ERGONOMIE 42898$MECANIQUE THEORIQUE 23554
53131;Cadre technique de l'environnement;GENIE ENVIRONNEMENT 12584$RETRAITEMENT COMBUSTIBLE IRRADIE 24114
53211;Cadre technique de la production;ENCADREMENT 32032$GESTION PRODUCTION 31652
53212;Cadre technique de contrôle-qualité;AUDIT QUALITE 31359$CERCLE QUALITE 31378$CONTROLE QUALITE 31336$ENCADREMENT 32032$GESTION QUALITE 31388
53213;Cadre technique d'hygiène et sécurité;ENCADREMENT 32032$PREVENTION SECURITE NUCLEAIRE 24132$RISQUE INDUSTRIEL 42884
53311;Cadre technico-commercial;COMMERCIALISATION AGROALIMENTAIRE 21551$TECHNICOCOMMERCIAL 34581
53312;Ingénieur d'affaires;INGENIEUR AFFAIRES 34590
53321;Cadre technique d'entretien, maintenance, travaux neufs;MAINTENANCE INDUSTRIELLE 31624
61111;Agent technique agricole;AGRICULTURE 21054
61112;Conseiller d'agriculture;AGRICULTURE 21054
61113;Chargé d'études et de recherches agricoles et aquacoles;AGRICULTURE 21054$AGRONOMIE 21252$AGRONOMIE TROPICALE 21230$MANAGEMENT ENVIRONNEMENTAL 12586$PEDOLOGIE 12281$ZOOTECHNIE 12021
61114;Chargé de la protection du patrimoine naturel;AMENAGEMENT GESTION RIVIERE 12510$ANIMATION ENVIRONNEMENT 12578$CHASSE 12539$GARDE FORESTIER 12569$GARDE PARC NATUREL 12529$GARDE PECHE 21312$PROTECTION MILIEU NATUREL 12547
61121;Responsable de culture ou d'élevage;AGRICULTURE 21054
61131;Cadre pont à la pêche;CAPITAINE PECHE 21340$LIEUTENANT PECHE 21381$PATRON PECHE 21360
61211;Architecte du BTP;ARCHITECTURE 22223
61221;Dessinateur du BTP;DESSIN BTP 22252
61222;Géomètre;CARTOGRAPHIE 12205$GEOMETRIE 11067$TOPOGRAPHIE 12225
61223;Chargé d'études techniques du BTP;ACOUSTIQUE ARCHITECTURALE 11497$BTP CONCEPTION ORGANISATION 22254$COMMERCIALISATION BTP 22257$GENIE CIVIL 22024$METRE BTP 22232$TRAVAUX PUBLICS 22054
61224;Chargé d'études techniques du sous-sol;PROSPECTION GEOLOGIQUE 12256
61231;Chef de chantier du BTP;CONDUITE CHANTIER BTP 22294
61232;Conducteur de travaux du BTP;CONDUITE TRAVAUX BTP 22293
61233;Cadre technique d'exploitation des gisements;EXPLOITATION HYDROCARBURE 12248$EXPLOITATION MINE CARRIERE 12237
61311;Responsable logistique;LOGISTIQUE 31845$LOGISTIQUE AGROALIMENTAIRE 31836$LOGISTIQUE DISTRIBUTION 31837$LOGISTIQUE INTERNATIONALE 34287$LOGISTIQUE TRANSPORT 31834$TRANSITIQUE 31844
61312;Responsable d'exploitation des transports routiers de marchandises;GESTION ENTREPRISE TRANSPORT 31895$TRANSPORT MARCHANDISE 31827
61313;Responsable d'exploitation des transports routiers de voyageurs;GESTION ENTREPRISE TRANSPORT 31895$TRANSPORT EN COMMUN 31805
61321;Personnel navigant technique de l'aviation;MECANICIEN NAVIGANT 31886$PILOTAGE AVION 31888$PILOTAGE HELICOPTERE 31887$PILOTE DE LIGNE 31889$QUALIFICATION VOL INSTRUMENTS 31899
61322;Personnel d'encadrement de la marine;CAPITAINE MARINE 31892$OFFICIER MARINE 31893
61331;Technicien de préparation des vols;PERSONNEL AU SOL 31876
61332;Contrôleur de la navigation aérienne;PERSONNEL AU SOL 31876
